Date,Hour,load,zone
1/4/2017,3:00,2945,PACW
1/4/2017,3:00,9541,PGE
1/4/2017,3:00,3529,PSEI
1/4/2017,3:00,9508,SCE
1/4/2017,3:00,1866,SDGE
1/4/2017,3:00,71,VEA
1/4/2017,4:00,3065,AZPS
1/4/2017,4:00,21420,CA ISO
1/4/2017,4:00,3462,NEVP
1/4/2017,4:00,5046,PACE
1/4/2017,4:00,3041,PACW
1/4/2017,4:00,9675,PGE
1/4/2017,4:00,3699,PSEI
1/4/2017,4:00,9745,SCE
1/4/2017,4:00,1924,SDGE
1/4/2017,4:00,76,VEA
1/4/2017,5:00,3396,AZPS
1/4/2017,5:00,22583,CA ISO
1/4/2017,5:00,3621,NEVP
1/4/2017,5:00,5398,PACE
1/4/2017,5:00,3276,PACW
1/4/2017,5:00,10071,PGE
1/4/2017,5:00,4017,PSEI
1/4/2017,5:00,10375,SCE
1/4/2017,5:00,2054,SDGE
1/4/2017,5:00,83,VEA
1/4/2017,6:00,3556,AZPS
1/4/2017,6:00,24592,CA ISO
1/4/2017,6:00,3825,NEVP
1/4/2017,6:00,5737,PACE
1/4/2017,6:00,3600,PACW
1/4/2017,6:00,10815,PGE
1/4/2017,6:00,4449,PSEI
1/4/2017,6:00,11368,SCE
1/4/2017,6:00,2320,SDGE
1/4/2017,6:00,89,VEA
1/4/2017,7:00,3426,AZPS
1/4/2017,7:00,25900,CA ISO
1/4/2017,7:00,3865,NEVP
1/4/2017,7:00,5792,PACE
1/4/2017,7:00,3792,PACW
1/4/2017,7:00,11645,PGE
1/4/2017,7:00,4707,PSEI
1/4/2017,7:00,11720,SCE
1/4/2017,7:00,2445,SDGE
1/4/2017,7:00,90,VEA
1/4/2017,8:00,3158,AZPS
1/4/2017,8:00,26247,CA ISO
1/4/2017,8:00,3857,NEVP
1/4/2017,8:00,5834,PACE
1/4/2017,8:00,3783,PACW
1/4/2017,8:00,11949,PGE
1/4/2017,8:00,4672,PSEI
1/4/2017,8:00,11844,SCE
1/4/2017,8:00,2368,SDGE
1/4/2017,8:00,86,VEA
1/4/2017,9:00,2931,AZPS
1/4/2017,9:00,26297,CA ISO
1/4/2017,9:00,3853,NEVP
1/4/2017,9:00,5857,PACE
1/4/2017,9:00,3724,PACW
1/4/2017,9:00,12130,PGE
1/4/2017,9:00,4518,PSEI
1/4/2017,9:00,11827,SCE
1/4/2017,9:00,2259,SDGE
1/4/2017,9:00,81,VEA
1/4/2017,10:00,2733,AZPS
1/4/2017,10:00,26245,CA ISO
1/4/2017,10:00,3856,NEVP
1/4/2017,10:00,5834,PACE
1/4/2017,10:00,3629,PACW
1/4/2017,10:00,12238,PGE
1/4/2017,10:00,4356,PSEI
1/4/2017,10:00,11736,SCE
1/4/2017,10:00,2194,SDGE
1/4/2017,10:00,77,VEA
1/4/2017,11:00,2622,AZPS
1/4/2017,11:00,26054,CA ISO
1/4/2017,11:00,3815,NEVP
1/4/2017,11:00,5801,PACE
1/4/2017,11:00,3542,PACW
1/4/2017,11:00,12251,PGE
1/4/2017,11:00,4200,PSEI
1/4/2017,11:00,11610,SCE
1/4/2017,11:00,2120,SDGE
1/4/2017,11:00,73,VEA
1/4/2017,12:00,2575,AZPS
1/4/2017,12:00,25867,CA ISO
1/4/2017,12:00,3780,NEVP
1/4/2017,12:00,5790,PACE
1/4/2017,12:00,3478,PACW
1/4/2017,12:00,12153,PGE
1/4/2017,12:00,4081,PSEI
1/4/2017,12:00,11552,SCE
1/4/2017,12:00,2093,SDGE
1/4/2017,12:00,69,VEA
1/4/2017,13:00,2587,AZPS
1/4/2017,13:00,25902,CA ISO
1/4/2017,13:00,3757,NEVP
1/4/2017,13:00,5755,PACE
1/4/2017,13:00,3396,PACW
1/4/2017,13:00,12180,PGE
1/4/2017,13:00,3986,PSEI
1/4/2017,13:00,11503,SCE
1/4/2017,13:00,2154,SDGE
1/4/2017,13:00,65,VEA
1/4/2017,14:00,2668,AZPS
1/4/2017,14:00,25925,CA ISO
1/4/2017,14:00,3760,NEVP
1/4/2017,14:00,5745,PACE
1/4/2017,14:00,3343,PACW
1/4/2017,14:00,12168,PGE
1/4/2017,14:00,3938,PSEI
1/4/2017,14:00,11484,SCE
1/4/2017,14:00,2209,SDGE
1/4/2017,14:00,64,VEA
1/4/2017,15:00,2794,AZPS
1/4/2017,15:00,26174,CA ISO
1/4/2017,15:00,3821,NEVP
1/4/2017,15:00,5839,PACE
1/4/2017,15:00,3354,PACW
1/4/2017,15:00,12184,PGE
1/4/2017,15:00,3980,PSEI
1/4/2017,15:00,11571,SCE
1/4/2017,15:00,2355,SDGE
1/4/2017,15:00,64,VEA
1/4/2017,16:00,3074,AZPS
1/4/2017,16:00,27100,CA ISO
1/4/2017,16:00,4010,NEVP
1/4/2017,16:00,6106,PACE
1/4/2017,16:00,3480,PACW
1/4/2017,16:00,12535,PGE
1/4/2017,16:00,4226,PSEI
1/4/2017,16:00,11976,SCE
1/4/2017,16:00,2521,SDGE
1/4/2017,16:00,68,VEA
1/4/2017,17:00,3348,AZPS
1/4/2017,17:00,29387,CA ISO
1/4/2017,17:00,4265,NEVP
1/4/2017,17:00,6179,PACE
1/4/2017,17:00,3726,PACW
1/4/2017,17:00,13394,PGE
1/4/2017,17:00,4585,PSEI
1/4/2017,17:00,13085,SCE
1/4/2017,17:00,2835,SDGE
1/4/2017,17:00,73,VEA
1/4/2017,18:00,3362,AZPS
1/4/2017,18:00,29725,CA ISO
1/4/2017,18:00,4260,NEVP
1/4/2017,18:00,6093,PACE
1/4/2017,18:00,3770,PACW
1/4/2017,18:00,13537,PGE
1/4/2017,18:00,4647,PSEI
1/4/2017,18:00,13210,SCE
1/4/2017,18:00,2906,SDGE
1/4/2017,18:00,72,VEA
1/4/2017,19:00,3334,AZPS
1/4/2017,19:00,29279,CA ISO
1/4/2017,19:00,4202,NEVP
1/4/2017,19:00,5986,PACE
1/4/2017,19:00,3726,PACW
1/4/2017,19:00,13294,PGE
1/4/2017,19:00,4594,PSEI
1/4/2017,19:00,13071,SCE
1/4/2017,19:00,2843,SDGE
1/4/2017,19:00,71,VEA
1/4/2017,20:00,3239,AZPS
1/4/2017,20:00,28445,CA ISO
1/4/2017,20:00,4119,NEVP
1/4/2017,20:00,5788,PACE
1/4/2017,20:00,3637,PACW
1/4/2017,20:00,12918,PGE
1/4/2017,20:00,4484,PSEI
1/4/2017,20:00,12721,SCE
1/4/2017,20:00,2737,SDGE
1/4/2017,20:00,69,VEA
1/4/2017,21:00,3070,AZPS
1/4/2017,21:00,27017,CA ISO
1/4/2017,21:00,3983,NEVP
1/4/2017,21:00,5490,PACE
1/4/2017,21:00,3472,PACW
1/4/2017,21:00,12259,PGE
1/4/2017,21:00,4244,PSEI
1/4/2017,21:00,12136,SCE
1/4/2017,21:00,2557,SDGE
1/4/2017,21:00,65,VEA
1/4/2017,22:00,2961,AZPS
1/4/2017,22:00,25121,CA ISO
1/4/2017,22:00,3803,NEVP
1/4/2017,22:00,5198,PACE
1/4/2017,22:00,3247,PACW
1/4/2017,22:00,11463,PGE
1/4/2017,22:00,3899,PSEI
1/4/2017,22:00,11303,SCE
1/4/2017,22:00,2295,SDGE
1/4/2017,22:00,60,VEA
1/4/2017,23:00,2726,AZPS
1/4/2017,23:00,23366,CA ISO
1/4/2017,23:00,3605,NEVP
1/4/2017,23:00,5009,PACE
1/4/2017,23:00,3087,PACW
1/4/2017,23:00,10817,PGE
1/4/2017,23:00,3610,PSEI
1/4/2017,23:00,10436,SCE
1/4/2017,23:00,2056,SDGE
1/4/2017,23:00,57,VEA
1/5/2017,0:00,2675,AZPS
1/5/2017,0:00,22100,CA ISO
1/5/2017,0:00,3469,NEVP
1/5/2017,0:00,4907,PACE
1/5/2017,0:00,2987,PACW
1/5/2017,0:00,10238,PGE
1/5/2017,0:00,3472,PSEI
1/5/2017,0:00,9899,SCE
1/5/2017,0:00,1908,SDGE
1/5/2017,0:00,55,VEA
1/5/2017,1:00,2656,AZPS
1/5/2017,1:00,21278,CA ISO
1/5/2017,1:00,3396,NEVP
1/5/2017,1:00,4860,PACE
1/5/2017,1:00,3002,PACW
1/5/2017,1:00,9817,PGE
1/5/2017,1:00,3433,PSEI
1/5/2017,1:00,9588,SCE
1/5/2017,1:00,1819,SDGE
1/5/2017,1:00,54,VEA
1/5/2017,2:00,2681,AZPS
1/5/2017,2:00,20799,CA ISO
1/5/2017,2:00,3349,NEVP
1/5/2017,2:00,4876,PACE
1/5/2017,2:00,3028,PACW
1/5/2017,2:00,9573,PGE
1/5/2017,2:00,3454,PSEI
1/5/2017,2:00,9367,SCE
1/5/2017,2:00,1805,SDGE
1/5/2017,2:00,54,VEA
1/5/2017,3:00,2783,AZPS
1/5/2017,3:00,20615,CA ISO
1/5/2017,3:00,3337,NEVP
1/5/2017,3:00,4966,PACE
1/5/2017,3:00,3075,PACW
1/5/2017,3:00,9524,PGE
1/5/2017,3:00,3540,PSEI
1/5/2017,3:00,9251,SCE
1/5/2017,3:00,1786,SDGE
1/5/2017,3:00,54,VEA
1/5/2017,4:00,3020,AZPS
1/5/2017,4:00,21037,CA ISO
1/5/2017,4:00,3393,NEVP
1/5/2017,4:00,5177,PACE
1/5/2017,4:00,3187,PACW
1/5/2017,4:00,9729,PGE
1/5/2017,4:00,3730,PSEI
1/5/2017,4:00,9452,SCE
1/5/2017,4:00,1799,SDGE
1/5/2017,4:00,57,VEA
1/5/2017,5:00,3329,AZPS
1/5/2017,5:00,22200,CA ISO
1/5/2017,5:00,3534,NEVP
1/5/2017,5:00,5535,PACE
1/5/2017,5:00,3458,PACW
1/5/2017,5:00,10213,PGE
1/5/2017,5:00,4079,PSEI
1/5/2017,5:00,9991,SCE
1/5/2017,5:00,1934,SDGE
1/5/2017,5:00,62,VEA
1/5/2017,6:00,3471,AZPS
1/5/2017,6:00,24141,CA ISO
1/5/2017,6:00,3716,NEVP
1/5/2017,6:00,5878,PACE
1/5/2017,6:00,3837,PACW
1/5/2017,6:00,11020,PGE
1/5/2017,6:00,4537,PSEI
1/5/2017,6:00,10853,SCE
1/5/2017,6:00,2199,SDGE
1/5/2017,6:00,69,VEA
1/5/2017,7:00,3380,AZPS
1/5/2017,7:00,25814,CA ISO
1/5/2017,7:00,3720,NEVP
1/5/2017,7:00,5996,PACE
1/5/2017,7:00,4077,PACW
1/5/2017,7:00,11970,PGE
1/5/2017,7:00,4830,PSEI
1/5/2017,7:00,11420,SCE
1/5/2017,7:00,2353,SDGE
1/5/2017,7:00,71,VEA
1/5/2017,8:00,3144,AZPS
1/5/2017,8:00,26328,CA ISO
1/5/2017,8:00,3733,NEVP
1/5/2017,8:00,6032,PACE
1/5/2017,8:00,4087,PACW
1/5/2017,8:00,12094,PGE
1/5/2017,8:00,4819,PSEI
1/5/2017,8:00,11716,SCE
1/5/2017,8:00,2450,SDGE
1/5/2017,8:00,68,VEA
1/5/2017,9:00,2957,AZPS
1/5/2017,9:00,26382,CA ISO
1/5/2017,9:00,3728,NEVP
1/5/2017,9:00,6049,PACE
1/5/2017,9:00,3969,PACW
1/5/2017,9:00,11884,PGE
1/5/2017,9:00,4679,PSEI
1/5/2017,9:00,11925,SCE
1/5/2017,9:00,2508,SDGE
1/5/2017,9:00,65,VEA
1/5/2017,10:00,2804,AZPS
1/5/2017,10:00,26295,CA ISO
1/5/2017,10:00,3773,NEVP
1/5/2017,10:00,6038,PACE
1/5/2017,10:00,3808,PACW
1/5/2017,10:00,11556,PGE
1/5/2017,10:00,4494,PSEI
1/5/2017,10:00,12111,SCE
1/5/2017,10:00,2565,SDGE
1/5/2017,10:00,63,VEA
1/5/2017,11:00,2722,AZPS
1/5/2017,11:00,25878,CA ISO
1/5/2017,11:00,3776,NEVP
1/5/2017,11:00,5981,PACE
1/5/2017,11:00,3640,PACW
1/5/2017,11:00,11203,PGE
1/5/2017,11:00,4310,PSEI
1/5/2017,11:00,12048,SCE
1/5/2017,11:00,2566,SDGE
1/5/2017,11:00,61,VEA
1/5/2017,12:00,2674,AZPS
1/5/2017,12:00,25479,CA ISO
1/5/2017,12:00,3753,NEVP
1/5/2017,12:00,5954,PACE
1/5/2017,12:00,3507,PACW
1/5/2017,12:00,10949,PGE
1/5/2017,12:00,4162,PSEI
1/5/2017,12:00,11915,SCE
1/5/2017,12:00,2558,SDGE
1/5/2017,12:00,57,VEA
1/5/2017,13:00,2654,AZPS
1/5/2017,13:00,25235,CA ISO
1/5/2017,13:00,3674,NEVP
1/5/2017,13:00,5900,PACE
1/5/2017,13:00,3377,PACW
1/5/2017,13:00,10897,PGE
1/5/2017,13:00,4031,PSEI
1/5/2017,13:00,11733,SCE
1/5/2017,13:00,2551,SDGE
1/5/2017,13:00,54,VEA
1/5/2017,14:00,2690,AZPS
1/5/2017,14:00,25324,CA ISO
1/5/2017,14:00,3674,NEVP
1/5/2017,14:00,5892,PACE
1/5/2017,14:00,3295,PACW
1/5/2017,14:00,10880,PGE
1/5/2017,14:00,3958,PSEI
1/5/2017,14:00,11831,SCE
1/5/2017,14:00,2561,SDGE
1/5/2017,14:00,52,VEA
1/5/2017,15:00,2825,AZPS
1/5/2017,15:00,25434,CA ISO
1/5/2017,15:00,3716,NEVP
1/5/2017,15:00,5982,PACE
1/5/2017,15:00,3304,PACW
1/5/2017,15:00,11167,PGE
1/5/2017,15:00,3989,PSEI
1/5/2017,15:00,11636,SCE
1/5/2017,15:00,2579,SDGE
1/5/2017,15:00,52,VEA
1/5/2017,16:00,3085,AZPS
1/5/2017,16:00,26578,CA ISO
1/5/2017,16:00,4094,NEVP
1/5/2017,16:00,6271,PACE
1/5/2017,16:00,3484,PACW
1/5/2017,16:00,11852,PGE
1/5/2017,16:00,4218,PSEI
1/5/2017,16:00,11997,SCE
1/5/2017,16:00,2672,SDGE
1/5/2017,16:00,57,VEA
1/5/2017,17:00,3344,AZPS
1/5/2017,17:00,29095,CA ISO
1/5/2017,17:00,4213,NEVP
1/5/2017,17:00,6448,PACE
1/5/2017,17:00,3789,PACW
1/5/2017,17:00,13128,PGE
1/5/2017,17:00,4577,PSEI
1/5/2017,17:00,12978,SCE
1/5/2017,17:00,2924,SDGE
1/5/2017,17:00,65,VEA
1/5/2017,18:00,3341,AZPS
1/5/2017,18:00,29662,CA ISO
1/5/2017,18:00,4259,NEVP
1/5/2017,18:00,6394,PACE
1/5/2017,18:00,3884,PACW
1/5/2017,18:00,13617,PGE
1/5/2017,18:00,4649,PSEI
1/5/2017,18:00,13048,SCE
1/5/2017,18:00,2930,SDGE
1/5/2017,18:00,67,VEA
1/5/2017,19:00,3295,AZPS
1/5/2017,19:00,29350,CA ISO
1/5/2017,19:00,4201,NEVP
1/5/2017,19:00,6304,PACE
1/5/2017,19:00,3875,PACW
1/5/2017,19:00,13515,PGE
1/5/2017,19:00,4612,PSEI
1/5/2017,19:00,12922,SCE
1/5/2017,19:00,2844,SDGE
1/5/2017,19:00,69,VEA
1/5/2017,20:00,3178,AZPS
1/5/2017,20:00,28644,CA ISO
1/5/2017,20:00,4132,NEVP
1/5/2017,20:00,6102,PACE
1/5/2017,20:00,3823,PACW
1/5/2017,20:00,13243,PGE
1/5/2017,20:00,4508,PSEI
1/5/2017,20:00,12599,SCE
1/5/2017,20:00,2731,SDGE
1/5/2017,20:00,71,VEA
1/5/2017,21:00,2983,AZPS
1/5/2017,21:00,27246,CA ISO
1/5/2017,21:00,3966,NEVP
1/5/2017,21:00,5786,PACE
1/5/2017,21:00,3672,PACW
1/5/2017,21:00,12664,PGE
1/5/2017,21:00,4271,PSEI
1/5/2017,21:00,11974,SCE
1/5/2017,21:00,2537,SDGE
1/5/2017,21:00,71,VEA
1/5/2017,22:00,2778,AZPS
1/5/2017,22:00,25348,CA ISO
1/5/2017,22:00,3795,NEVP
1/5/2017,22:00,5469,PACE
1/5/2017,22:00,3457,PACW
1/5/2017,22:00,11796,PGE
1/5/2017,22:00,3923,PSEI
1/5/2017,22:00,11188,SCE
1/5/2017,22:00,2294,SDGE
1/5/2017,22:00,70,VEA
1/5/2017,23:00,2674,AZPS
1/5/2017,23:00,23565,CA ISO
1/5/2017,23:00,3584,NEVP
1/5/2017,23:00,5302,PACE
1/5/2017,23:00,3284,PACW
1/5/2017,23:00,10983,PGE
1/5/2017,23:00,3631,PSEI
1/5/2017,23:00,10440,SCE
1/5/2017,23:00,2072,SDGE
1/5/2017,23:00,70,VEA
1/6/2017,0:00,2618,AZPS
1/6/2017,0:00,22518,CA ISO
1/6/2017,0:00,3516,NEVP
1/6/2017,0:00,5233,PACE
1/6/2017,0:00,3212,PACW
1/6/2017,0:00,10544,PGE
1/6/2017,0:00,3472,PSEI
1/6/2017,0:00,9945,SCE
1/6/2017,0:00,1958,SDGE
1/6/2017,0:00,71,VEA
1/6/2017,1:00,2571,AZPS
1/6/2017,1:00,22005,CA ISO
1/6/2017,1:00,3528,NEVP
1/6/2017,1:00,5194,PACE
1/6/2017,1:00,3218,PACW
1/6/2017,1:00,10451,PGE
1/6/2017,1:00,3414,PSEI
1/6/2017,1:00,9609,SCE
1/6/2017,1:00,1870,SDGE
1/6/2017,1:00,75,VEA
1/6/2017,2:00,2573,AZPS
1/6/2017,2:00,21519,CA ISO
1/6/2017,2:00,3511,NEVP
1/6/2017,2:00,5199,PACE
1/6/2017,2:00,3239,PACW
1/6/2017,2:00,10269,PGE
1/6/2017,2:00,3423,PSEI
1/6/2017,2:00,9352,SCE
1/6/2017,2:00,1819,SDGE
1/6/2017,2:00,79,VEA
1/6/2017,3:00,2658,AZPS
1/6/2017,3:00,21449,CA ISO
1/6/2017,3:00,3551,NEVP
1/6/2017,3:00,5260,PACE
1/6/2017,3:00,3291,PACW
1/6/2017,3:00,10241,PGE
1/6/2017,3:00,3502,PSEI
1/6/2017,3:00,9325,SCE
1/6/2017,3:00,1800,SDGE
1/6/2017,3:00,83,VEA
1/6/2017,4:00,2861,AZPS
1/6/2017,4:00,22063,CA ISO
1/6/2017,4:00,3642,NEVP
1/6/2017,4:00,5424,PACE
1/6/2017,4:00,3416,PACW
1/6/2017,4:00,10542,PGE
1/6/2017,4:00,3680,PSEI
1/6/2017,4:00,9584,SCE
1/6/2017,4:00,1850,SDGE
1/6/2017,4:00,87,VEA
1/6/2017,5:00,3151,AZPS
1/6/2017,5:00,23317,CA ISO
1/6/2017,5:00,3826,NEVP
1/6/2017,5:00,5766,PACE
1/6/2017,5:00,3688,PACW
1/6/2017,5:00,11067,PGE
1/6/2017,5:00,4016,PSEI
1/6/2017,5:00,10194,SCE
1/6/2017,5:00,1960,SDGE
1/6/2017,5:00,96,VEA
1/6/2017,6:00,3317,AZPS
1/6/2017,6:00,25408,CA ISO
1/6/2017,6:00,4051,NEVP
1/6/2017,6:00,6105,PACE
1/6/2017,6:00,4064,PACW
1/6/2017,6:00,11976,PGE
1/6/2017,6:00,4439,PSEI
1/6/2017,6:00,11109,SCE
1/6/2017,6:00,2217,SDGE
1/6/2017,6:00,106,VEA
1/6/2017,7:00,3234,AZPS
1/6/2017,7:00,26827,CA ISO
1/6/2017,7:00,4105,NEVP
1/6/2017,7:00,6158,PACE
1/6/2017,7:00,4305,PACW
1/6/2017,7:00,12837,PGE
1/6/2017,7:00,4725,PSEI
1/6/2017,7:00,11532,SCE
1/6/2017,7:00,2350,SDGE
1/6/2017,7:00,108,VEA
1/6/2017,8:00,3044,AZPS
1/6/2017,8:00,26891,CA ISO
1/6/2017,8:00,4051,NEVP
1/6/2017,8:00,6145,PACE
1/6/2017,8:00,4284,PACW
1/6/2017,8:00,12829,PGE
1/6/2017,8:00,4730,PSEI
1/6/2017,8:00,11605,SCE
1/6/2017,8:00,2357,SDGE
1/6/2017,8:00,100,VEA
1/6/2017,9:00,2877,AZPS
1/6/2017,9:00,26368,CA ISO
1/6/2017,9:00,4029,NEVP
1/6/2017,9:00,6103,PACE
1/6/2017,9:00,4176,PACW
1/6/2017,9:00,12503,PGE
1/6/2017,9:00,4586,PSEI
1/6/2017,9:00,11486,SCE
1/6/2017,9:00,2289,SDGE
1/6/2017,9:00,90,VEA
1/6/2017,10:00,2726,AZPS
1/6/2017,10:00,25689,CA ISO
1/6/2017,10:00,3984,NEVP
1/6/2017,10:00,6017,PACE
1/6/2017,10:00,3983,PACW
1/6/2017,10:00,12081,PGE
1/6/2017,10:00,4416,PSEI
1/6/2017,10:00,11319,SCE
1/6/2017,10:00,2206,SDGE
1/6/2017,10:00,83,VEA
1/6/2017,11:00,2613,AZPS
1/6/2017,11:00,25325,CA ISO
1/6/2017,11:00,3921,NEVP
1/6/2017,11:00,5915,PACE
1/6/2017,11:00,3776,PACW
1/6/2017,11:00,11893,PGE
1/6/2017,11:00,4238,PSEI
1/6/2017,11:00,11178,SCE
1/6/2017,11:00,2178,SDGE
1/6/2017,11:00,76,VEA
1/6/2017,12:00,2545,AZPS
1/6/2017,12:00,24908,CA ISO
1/6/2017,12:00,3861,NEVP
1/6/2017,12:00,5850,PACE
1/6/2017,12:00,3598,PACW
1/6/2017,12:00,11644,PGE
1/6/2017,12:00,4100,PSEI
1/6/2017,12:00,11056,SCE
1/6/2017,12:00,2138,SDGE
1/6/2017,12:00,70,VEA
1/6/2017,13:00,2536,AZPS
1/6/2017,13:00,24842,CA ISO
1/6/2017,13:00,3809,NEVP
1/6/2017,13:00,5815,PACE
1/6/2017,13:00,3457,PACW
1/6/2017,13:00,11693,PGE
1/6/2017,13:00,3994,PSEI
1/6/2017,13:00,10963,SCE
1/6/2017,13:00,2121,SDGE
1/6/2017,13:00,65,VEA
1/6/2017,14:00,2592,AZPS
1/6/2017,14:00,25233,CA ISO
1/6/2017,14:00,3768,NEVP
1/6/2017,14:00,5776,PACE
1/6/2017,14:00,3380,PACW
1/6/2017,14:00,12009,PGE
1/6/2017,14:00,3903,PSEI
1/6/2017,14:00,11002,SCE
1/6/2017,14:00,2161,SDGE
1/6/2017,14:00,61,VEA
1/6/2017,15:00,2737,AZPS
1/6/2017,15:00,25397,CA ISO
1/6/2017,15:00,3805,NEVP
1/6/2017,15:00,5834,PACE
1/6/2017,15:00,3400,PACW
1/6/2017,15:00,11959,PGE
1/6/2017,15:00,3902,PSEI
1/6/2017,15:00,11124,SCE
1/6/2017,15:00,2251,SDGE
1/6/2017,15:00,63,VEA
1/6/2017,16:00,2997,AZPS
1/6/2017,16:00,26509,CA ISO
1/6/2017,16:00,4040,NEVP
1/6/2017,16:00,6150,PACE
1/6/2017,16:00,3558,PACW
1/6/2017,16:00,12445,PGE
1/6/2017,16:00,4094,PSEI
1/6/2017,16:00,11589,SCE
1/6/2017,16:00,2404,SDGE
1/6/2017,16:00,71,VEA
1/6/2017,17:00,3270,AZPS
1/6/2017,17:00,29060,CA ISO
1/6/2017,17:00,4391,NEVP
1/6/2017,17:00,6308,PACE
1/6/2017,17:00,3792,PACW
1/6/2017,17:00,13576,PGE
1/6/2017,17:00,4400,PSEI
1/6/2017,17:00,12677,SCE
1/6/2017,17:00,2723,SDGE
1/6/2017,17:00,84,VEA
1/6/2017,18:00,3282,AZPS
1/6/2017,18:00,29561,CA ISO
1/6/2017,18:00,4457,NEVP
1/6/2017,18:00,6246,PACE
1/6/2017,18:00,3834,PACW
1/6/2017,18:00,13780,PGE
1/6/2017,18:00,4415,PSEI
1/6/2017,18:00,12922,SCE
1/6/2017,18:00,2772,SDGE
1/6/2017,18:00,87,VEA
1/6/2017,19:00,3261,AZPS
1/6/2017,19:00,29033,CA ISO
1/6/2017,19:00,4449,NEVP
1/6/2017,19:00,6173,PACE
1/6/2017,19:00,3795,PACW
1/6/2017,19:00,13523,PGE
1/6/2017,19:00,4329,PSEI
1/6/2017,19:00,12721,SCE
1/6/2017,19:00,2699,SDGE
1/6/2017,19:00,90,VEA
1/6/2017,20:00,3208,AZPS
1/6/2017,20:00,28332,CA ISO
1/6/2017,20:00,4398,NEVP
1/6/2017,20:00,6023,PACE
1/6/2017,20:00,3718,PACW
1/6/2017,20:00,13142,PGE
1/6/2017,20:00,4230,PSEI
1/6/2017,20:00,12483,SCE
1/6/2017,20:00,2616,SDGE
1/6/2017,20:00,91,VEA
1/6/2017,21:00,3100,AZPS
1/6/2017,21:00,27195,CA ISO
1/6/2017,21:00,4303,NEVP
1/6/2017,21:00,5755,PACE
1/6/2017,21:00,3579,PACW
1/6/2017,21:00,12596,PGE
1/6/2017,21:00,4064,PSEI
1/6/2017,21:00,12026,SCE
1/6/2017,21:00,2484,SDGE
1/6/2017,21:00,89,VEA
1/6/2017,22:00,2948,AZPS
1/6/2017,22:00,25609,CA ISO
1/6/2017,22:00,4162,NEVP
1/6/2017,22:00,5494,PACE
1/6/2017,22:00,3394,PACW
1/6/2017,22:00,11852,PGE
1/6/2017,22:00,3819,PSEI
1/6/2017,22:00,11377,SCE
1/6/2017,22:00,2294,SDGE
1/6/2017,22:00,86,VEA
1/6/2017,23:00,2854,AZPS
1/6/2017,23:00,23910,CA ISO
1/6/2017,23:00,4003,NEVP
1/6/2017,23:00,5318,PACE
1/6/2017,23:00,3233,PACW
1/6/2017,23:00,11055,PGE
1/6/2017,23:00,3577,PSEI
1/6/2017,23:00,10680,SCE
1/6/2017,23:00,2091,SDGE
1/6/2017,23:00,84,VEA
1/7/2017,0:00,2807,AZPS
1/7/2017,0:00,22840,CA ISO
1/7/2017,0:00,3867,NEVP
1/7/2017,0:00,5204,PACE
1/7/2017,0:00,3134,PACW
1/7/2017,0:00,10654,PGE
1/7/2017,0:00,3392,PSEI
1/7/2017,0:00,10158,SCE
1/7/2017,0:00,1945,SDGE
1/7/2017,0:00,83,VEA
1/7/2017,1:00,2800,AZPS
1/7/2017,1:00,21889,CA ISO
1/7/2017,1:00,3775,NEVP
1/7/2017,1:00,5148,PACE
1/7/2017,1:00,3100,PACW
1/7/2017,1:00,10203,PGE
1/7/2017,1:00,3323,PSEI
1/7/2017,1:00,9752,SCE
1/7/2017,1:00,1852,SDGE
1/7/2017,1:00,82,VEA
1/7/2017,2:00,2817,AZPS
1/7/2017,2:00,21277,CA ISO
1/7/2017,2:00,3706,NEVP
1/7/2017,2:00,5135,PACE
1/7/2017,2:00,3087,PACW
1/7/2017,2:00,9940,PGE
1/7/2017,2:00,3314,PSEI
1/7/2017,2:00,9467,SCE
1/7/2017,2:00,1789,SDGE
1/7/2017,2:00,81,VEA
1/7/2017,3:00,2871,AZPS
1/7/2017,3:00,21044,CA ISO
1/7/2017,3:00,3663,NEVP
1/7/2017,3:00,5152,PACE
1/7/2017,3:00,3090,PACW
1/7/2017,3:00,9874,PGE
1/7/2017,3:00,3348,PSEI
1/7/2017,3:00,9330,SCE
1/7/2017,3:00,1759,SDGE
1/7/2017,3:00,81,VEA
1/7/2017,4:00,2996,AZPS
1/7/2017,4:00,21135,CA ISO
1/7/2017,4:00,3668,NEVP
1/7/2017,4:00,5222,PACE
1/7/2017,4:00,3128,PACW
1/7/2017,4:00,9936,PGE
1/7/2017,4:00,3436,PSEI
1/7/2017,4:00,9342,SCE
1/7/2017,4:00,1775,SDGE
1/7/2017,4:00,82,VEA
1/7/2017,5:00,3185,AZPS
1/7/2017,5:00,21722,CA ISO
1/7/2017,5:00,3718,NEVP
1/7/2017,5:00,5350,PACE
1/7/2017,5:00,3225,PACW
1/7/2017,5:00,10189,PGE
1/7/2017,5:00,3584,PSEI
1/7/2017,5:00,9606,SCE
1/7/2017,5:00,1841,SDGE
1/7/2017,5:00,86,VEA
1/7/2017,6:00,3328,AZPS
1/7/2017,6:00,22769,CA ISO
1/7/2017,6:00,3787,NEVP
1/7/2017,6:00,5524,PACE
1/7/2017,6:00,3366,PACW
1/7/2017,6:00,10660,PGE
1/7/2017,6:00,3788,PSEI
1/7/2017,6:00,10057,SCE
1/7/2017,6:00,1962,SDGE
1/7/2017,6:00,90,VEA
