Category,v 2019  ,Plant ID,Plant Name,Unit,Status,Start Date,Retire Date,Prime mover ID,Prime Mover,Capacity,net MWh,Primary,Primary,Secondary,Secondary
,,,,,,,,,Description,,,Fuel Use MMBTU,Energy Source,Fuel Use MMBTU,Energy Source
G,2019,G0358,Midway-Sunset Cogeneration,A,OP,5/8/1989,,GT,Combustion (gas) Turbine,78,66585,800253,NG,0,UNK
G,2019,G0358,Midway-Sunset Cogeneration,B,OP,5/8/1989,,GT,Combustion (gas) Turbine,78,78673,939543,NG,0,UNK
G,2019,G0358,Midway-Sunset Cogeneration,C,OP,5/8/1989,,GT,Combustion (gas) Turbine,78,671240,7916060,NG,0,UNK
W,2019,W0417,Milford Wind 1 - (Utah),Milford Wind 1,OP,11/16/2009,,WT,Wind Turbine,203.5,401083,0,WND,0,UNK
W,2019,W0418,Milford Wind 2 - (Utah),Milford Wind 2,OP,6/10/2010,,WT,Wind Turbine,100.5,190632,0,WND,0,UNK
H,2019,H0331,Mill Creek 1,1,OP,1/17/1935,,HY,Hydraulic Turbine (conventional),0.8,4403,0,WAT,0,UNK
H,2019,H0332,Mill Creek 2,1,OP,8/1/1904,,HY,Hydraulic Turbine (conventional),0.25,815.62,0,WAT,0,UNK
H,2019,H0333,Mill Creek 3,3,OP,3/1/1903,,HY,Hydraulic Turbine (conventional),1,3262.46,0,WAT,0,UNK
H,2019,H0333,Mill Creek 3,4,OP,10/1/1904,,HY,Hydraulic Turbine (conventional),1,3262.46,0,WAT,0,UNK
H,2019,H0333,Mill Creek 3,5,OP,3/1/1904,,HY,Hydraulic Turbine (conventional),1,3262.46,0,WAT,0,UNK
G,2019,G1072,MillerCoors,D175,OP,2/1/2006,,IC,"Internal Combustion Engine (diesel, piston)",0.63,2838,52566,OBG,0,N/A
G,2019,G1072,MillerCoors,D176,OP,2/1/2006,,IC,"Internal Combustion Engine (diesel, piston)",0.63,191.06,3323.05,OBG,0,N/A
G,2019,G1072,MillerCoors,S-1,OP,1/29/2015,,PV,Photovoltaic,3.2,4111,0,SUN,0,N/A
G,2019,G1072,MillerCoors,T-100,OP,2/1/2002,,GT,Combustion (gas) Turbine,5.2,3739.07,48985.1,NG,0,N/A
G,2019,G1072,MillerCoors,T-200,OP,2/1/2002,,GT,Combustion (gas) Turbine,5.2,2475.07,33883.1,NG,0,N/A
S,2019,S0595,Milliken Landfill Solar,Unit 1,OP,6/23/2017,,PV,Photovoltaic,3,5023.19,0,SUN,0,N/A
G,2019,G9444,Mira Loma Peaker,1,OP,8/1/2007,,GT,Combustion (gas) Turbine,49,16605,171438,NG,0,UNK
G,2019,G1023,Miramar Energy Facility 1 & 2,MEF 1,OP,6/1/2005,,GT,Combustion (gas) Turbine,47,33038,332465,NG,0,UNK
G,2019,G1023,Miramar Energy Facility 1 & 2,MEF 2,OP,8/8/2009,,GT,Combustion (gas) Turbine,48,40591,416793,NG,0,UNK
E,2019,E0205,Miramar Energy LLC LFG,Gen 1,OP,5/1/2012,,IC,"Internal Combustion Engine (diesel, piston)",1.6,13027.5,147461,LFG,0,UNK
E,2019,E0205,Miramar Energy LLC LFG,Gen 2,OP,5/1/2012,,IC,"Internal Combustion Engine (diesel, piston)",1.6,13028,147461,LFG,0,UNK
S,2019,S0430,Mission Solar,Unit 1,OP,4/1/2015,,PV,Photovoltaic,1.5,3812.03,0,SUN,0,UNK
S,2019,S9205,MJ Power LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
E,2019,E0168,MM Lopez Energy LLC,GEN 1,OP,1/1/1999,,IC,"Internal Combustion Engine (diesel, piston)",3.05,22541,220912,LFG,0,UNK
E,2019,E0194,MM Prima Deshecha Energy LLC,Unit 1,OP,3/1/1999,,IC,"Internal Combustion Engine (diesel, piston)",3.05,22138,259160,LFG,0,UNK
E,2019,E0194,MM Prima Deshecha Energy LLC,Unit 2,OP,3/1/1999,,IC,"Internal Combustion Engine (diesel, piston)",3.05,22138,259160,LFG,0,UNK
E,2019,E0054,MM San Diego LLC - Miramar Landfill,UNT1-4,OP,7/1/1997,,IC,"Internal Combustion Engine (diesel, piston)",6.52,48556,567956,LFG,70822,OBG
E,2019,E0202,MM San Diego LLC - North City,Gen 1-4,OP,3/1/1999,,IC,"Internal Combustion Engine (diesel, piston)",3.8,6316,0,LFG,0,NG
E,2019,E0095,MM Tajiguas Energy LLC,Unit 1,OP,8/1/2000,,IC,"Internal Combustion Engine (diesel, piston)",3.05,23619,275653,LFG,0,UNK
E,2019,E0101,MM Tulare Energy LLC,Gen 1-2,IS,5/1/1998,,IC,"Internal Combustion Engine (diesel, piston)",1.8,0.01,0.01,LFG,0,UNK
E,2019,E0152,MM West Covina LLC,GEN2,OP,6/1/1993,,ST,Steam Turbine,7.1,42896,0,LFG,0,NG
E,2019,E0154,MM Yolo Power LLC Facility,5-Jan,OP,10/1/1990,,IC,"Internal Combustion Engine (diesel, piston)",3.06,18770,262104,LFG,0,UNK
H,2019,H0601,Moccasin,UNIT 1,OP,8/1/1969,,HY,Hydraulic Turbine (conventional),50,182525,0,WAT,0,UNK
H,2019,H0601,Moccasin,UNIT 2,OP,9/1/1969,,HY,Hydraulic Turbine (conventional),50,145416,0,WAT,0,UNK
H,2019,H0336,Moccasin Low Head,UNIT 1,OP,7/1/1987,,HY,Hydraulic Turbine (conventional),2.9,0.01,0.01,WAT,0.01,UNK
W,2019,W0313,"Mojave 16, 17, 18 (Mojave 16-17-18 (Desertwind III PPC Trust) - 6063-6114)",WPRS 1,OP,12/1/1989,,WT,Wind Turbine,83.55,101245,0,WND,0,N/A
W,2019,W0312,Mojave 3 (Mojave 3-4-5 (Desertwind II PPC Trust) - 6113),WPRS 1,OP,4/1/1990,,WT,Wind Turbine,22.75,48016.1,0,WND,0,N/A
W,2019,W0443,Mojave 4,WPRS 1,OP,1/1/1985,,WT,Wind Turbine,24.25,51515.1,0,WND,0,N/A
W,2019,W0444,Mojave 5,WPRS 1,OP,2/21/2011,,WT,Wind Turbine,20,42302.1,0,WND,0,N/A
H,2019,H0337,Mojave Siphon,1,OP,8/1/1996,,HY,Hydraulic Turbine (conventional),10.92,30241,0,WAT,0,UNK
H,2019,H0337,Mojave Siphon,2,OP,8/1/1996,,HY,Hydraulic Turbine (conventional),10.92,30660,0,WAT,0,UNK
H,2019,H0337,Mojave Siphon,3,OP,8/1/1996,,HY,Hydraulic Turbine (conventional),10.92,16334,0,WAT,0,UNK
S,2019,S0104,Mojave Solar Project,Alpha,OP,12/4/2014,,ST,Steam Turbine,125,238238,0,SUN,0,UNK
S,2019,S0104,Mojave Solar Project,Beta,OP,12/4/2014,,ST,Steam Turbine,125,276239,0,SUN,0,UNK
S,2019,S0621,Monterey Regional Water Pollution Control Agency,939009-CA,OP,12/21/2010,,PV,Photovoltaic,1.12,12,0,SUN,0,N/A
E,2019,E0055,Monterey Regional Water Pollution Control Cogen,2,OP,1/1/1991,,IC,"Internal Combustion Engine (diesel, piston)",0.58,1865,19647,LFG,7937,NG
E,2019,E0055,Monterey Regional Water Pollution Control Cogen,3,OP,1/1/1991,,IC,"Internal Combustion Engine (diesel, piston)",0.58,3669,34142,LFG,17971,NG
W,2019,W0392,Montezuma Wind II,WPRS 1,OP,2/16/2012,,WT,Wind Turbine,78.2,188201,0,WND,0,N/A
H,2019,H0168,Montgomery Creek Hydro,1,OP,1/1/1987,,HY,Hydraulic Turbine (conventional),2.6,18148,0,WAT,0,UNK
H,2019,H0343,Monticello,1,OP,6/1/1983,,HY,Hydraulic Turbine (conventional),5,20370,0,WAT,0,UNK
H,2019,H0343,Monticello,2,OP,6/1/1983,,HY,Hydraulic Turbine (conventional),5,18767,0,WAT,0,UNK
H,2019,H0343,Monticello,3,OP,6/1/1983,,HY,Hydraulic Turbine (conventional),1.5,5734.02,0,WAT,0,UNK
S,2019,S0404,Morelos Solar Facility,MRLS,OP,12/2/2015,,PV,Photovoltaic,15,35765,0,SUN,0,UNK
S,2019,S0435,Morgan Lancaster I LLC,Unit 1,OP,12/19/2015,,PV,Photovoltaic,1.5,3526.91,0,SUN,0,N/A
G,2019,G0372,Moss Landing Power Plant,1-GT1,OP,7/1/2002,,CT,Combined Cycle - Combustion Turbine portion,175,884759,9574320,NG,0,UNK
G,2019,G0372,Moss Landing Power Plant,1-GT2,OP,7/1/2002,,CT,Combined Cycle - Combustion Turbine portion,175,875690,9579840,NG,0,UNK
G,2019,G0372,Moss Landing Power Plant,1-ST,OP,7/1/2002,,CA,Combined Cycle - Steam Turbine portion,190,926335,0,NG,0,UNK
G,2019,G0372,Moss Landing Power Plant,2-GT1,OP,7/12/2002,,CT,Combined Cycle - Combustion Turbine portion,175,856873,9166130,NG,0,UNK
G,2019,G0372,Moss Landing Power Plant,2-GT2,OP,7/12/2002,,CT,Combined Cycle - Combustion Turbine portion,175,795385,8480970,NG,0,UNK
G,2019,G0372,Moss Landing Power Plant,2-ST,OP,7/12/2002,,CA,Combined Cycle - Steam Turbine portion,190,881794,0,NG,0,UNK
W,2019,W0450,Mountain View I,WPRS 1,OP,3/24/2001,,WT,Wind Turbine,44.4,128304,0,WND,0,N/A
W,2019,W0451,Mountain View II,WPRS 1,OP,9/17/2001,,WT,Wind Turbine,22.2,68293.5,0,WND,0,N/A
W,2019,W0360,Mountain View III,WPRS 1,OP,12/1/2003,,WT,Wind Turbine,22.44,67896.7,0,WND,0,N/A
W,2019,W0430,Mountain View IV,WPRS 1,OP,2/23/2012,,WT,Wind Turbine,49,172485,0,WND,0,N/A
G,2019,G0795,Mountainview Generating Station,Unit 3,OP,12/10/2005,,CS,Combined Cycle - Single Shaft,527,1380000,10190900,NG,0,UNK
G,2019,G0795,Mountainview Generating Station,Unit 4,OP,12/10/2005,,CS,Combined Cycle - Single Shaft,527,1626260,12101900,NG,0,UNK
E,2019,E0232,Mt. Poso Cogeneration,412585,OP,11/1/2011,,ST,Steam Turbine,63.64,291756,4607420,OBG,37726,UNK
S,2019,S0655,Mt. Signal 3,Unit 1,OP,10/11/2018,,PV,Photovoltaic,252.29,624531,0,SUN,0,N/A
S,2019,S9114,MTA,1,OP,1/1/2012,,PV,Photovoltaic,1.2,1907,0,SUN,0,N/A
H,2019,H0311,Muck Valley Hydroelectric,GEN1,OP,12/1/1988,,HY,Hydraulic Turbine (conventional),29.9,83310.3,0,WAT,0,UNK
G,2019,G0119,Municipal Cogeneration Plant (Palm Springs),Unit 1,OP,12/1/2015,,IC,"Internal Combustion Engine (diesel, piston)",1.13,4151,43284,NG,0,UNK
H,2019,H0346,Murphys,6920412,OP,1/1/1954,,HY,Hydraulic Turbine (conventional),3.6,14963,0,WAT,0,UNK
W,2019,W0406,Mustang Hills LLC (Alta Wind VI Energy Center),WPRS 1,OP,3/17/2012,,WT,Wind Turbine,150,264160,0,WND,0,N/A
H,2019,H0341,Nacimiento Hydro Project,1,OP,7/1/1987,,HY,Hydraulic Turbine (conventional),3.98,12232,0,WAT,0,UNK
H,2019,H0341,Nacimiento Hydro Project,2,OP,7/1/1987,,HY,Hydraulic Turbine (conventional),0.38,986,0,WAT,0,UNK
S,2019,S9023,Napa Valley College,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
H,2019,H0348,Narrows 1,Unit 553,OP,12/29/1942,,HY,Hydraulic Turbine (conventional),12,46910,0,WAT,0,UNK
H,2019,H0354,Narrows 2,1,OP,6/5/1970,,HY,Hydraulic Turbine (conventional),55,266252,0,WAT,0,UNK
S,2019,S9278,Navajo Solar Power Generation Station 1,Unit 1,OP,12/1/2013,,PV,Photovoltaic,1.5,4384,0,SUN,0,UNK
S,2019,S0297,Naval Air Weapons Station China Lake,Unit 1,OP,9/17/2012,,PV,Photovoltaic,11.12,24078,0,SUN,0,UNK
G,2019,G0388,Naval Hospital Medical Center,1TG,OP,12/1/2003,,GT,Combustion (gas) Turbine,5.3,20432,283633,NG,0.01,OIL
H,2019,H0349,Nelson Creek,1,OP,12/20/1988,,HY,Hydraulic Turbine (conventional),1.2,2572,0,WAT,0,UNK
W,2019,W0402,Nestle Waters,WPRS 1,OP,11/1/2012,,WT,Wind Turbine,5.05,18577.1,0,WND,0,N/A
S,2019,S9128,Network Appliance,1,OP,1/1/2012,,PV,Photovoltaic,1.4,2277,0,SUN,0,N/A
S,2019,S9069,Network Appliance/Chevron Energy Solutions,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
H,2019,H0353,New Melones,UNIT 1,OP,6/1/1979,,HY,Hydraulic Turbine (conventional),150,517010,0,WAT,0,UNK
H,2019,H0353,New Melones,UNIT 2,OP,6/1/1979,,HY,Hydraulic Turbine (conventional),150,231446,0,WAT,0,UNK
S,2019,S9279,Newberry Solar 1 LLC,Unit 1,OP,7/11/2013,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
H,2019,H0357,Newcastle,Unit 943,OP,10/28/1986,,HY,Hydraulic Turbine (conventional),11.5,21262,0,WAT,0,UNK
S,2019,S9177,Nickel 1 (NLH1),Unit 1,OP,3/1/2013,,PV,Photovoltaic,1.5,1818.08,0,SUN,0,UNK
S,2019,S0538,Nicolis,UNIT 1,OP,9/15/2016,,PV,Photovoltaic,20,50756,0,SUN,0,N/A
G,2019,G0931,Niland Gas Turbine Plant,Unit 1,SB,5/29/2008,,GT,Combustion (gas) Turbine,60.5,42440,426228,NG,0,UNK
G,2019,G0931,Niland Gas Turbine Plant,Unit 2,SB,5/29/2008,,GT,Combustion (gas) Turbine,60.5,37928,372602,NG,0,UNK
S,2019,S9107,Nilsen Farms,1,OP,1/1/2012,,PV,Photovoltaic,1.1,1796,0,SUN,0,N/A
H,2019,H0360,Nimbus,UNIT 1,OP,5/1/1955,,HY,Hydraulic Turbine (conventional),6.75,20840.6,0,WAT,0,UNK
H,2019,H0360,Nimbus,UNIT 2,OP,6/1/1955,,HY,Hydraulic Turbine (conventional),6.75,19419.6,0,WAT,0,UNK
S,2019,S9239,Niner Energy 1 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
S,2019,S9240,Niner Energy 2 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
S,2019,S9241,Niner Energy 3 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1,1752,0,SUN,0,N/A
S,2019,S0414,North Bay Solar 1,NBWT,OP,8/1/2013,,PV,Photovoltaic,1,2402,0,Sun,0,UNK
T,2019,T0081,North Brawley,1,OP,1/1/2009,,ST,Steam Turbine,49.9,55709,0,GEO,0,UNK
H,2019,H0616,North Hollywood Pumping Plant,Unit 1,OP,1/1/1993,,HY,Hydraulic Turbine (conventional),1,0.01,0,WAT,0,UNK
S,2019,S0358,North Kern State Prison,1,OP,12/22/2011,,PV,Photovoltaic,1,2085,0,SUN,0,N/A
S,2019,S0359,North Kern State Prison II,1,OP,9/28/2012,,PV,Photovoltaic,4,7008,0,SUN,0,N/A
S,2019,S0560,North Lancaster Ranch,Unit 1,OP,12/31/2016,,PV,Photovoltaic,20,38879,0,SUN,0,N/A
S,2019,S0250,North Palm Springs 1A,1,OP,4/2/2012,,PV,Photovoltaic,2.8,5782.48,0,SUN,0,UNK
S,2019,S0251,North Palm Springs 4A,1,OP,11/2/2012,,PV,Photovoltaic,4.9,10142.3,0,SUN,0,UNK
S,2019,S0657,North Rosamond Solar,Unit 1,OP,6/1/2019,,PV,Photovoltaic,151.05,207256,0,SUN,0,
W,2019,W0414,"North Sky River, LLC",WPRS 1,OP,12/6/2012,,WT,Wind Turbine,162,430471,0,WND,0,N/A
S,2019,S0341,North Star Solar,NSS1,OP,6/19/2015,,PV,Photovoltaic,61.6,149367,0,SUN,0,UNK
S,2019,S9100,Norvartis Pharmaceuticals Corp,1,OP,1/1/2012,,PV,Photovoltaic,1,1670,0,SUN,0,N/A
E,2019,E0137,Nove Power Plant,GEN1,OP,5/1/1987,,IC,"Internal Combustion Engine (diesel, piston)",1,0.01,0,LFG,0,UNK
E,2019,E0137,Nove Power Plant,GEN2,OP,12/1/1985,,IC,"Internal Combustion Engine (diesel, piston)",1,735,13144,LFG,0,UNK
E,2019,E0137,Nove Power Plant,GEN3,OP,12/1/1985,,IC,"Internal Combustion Engine (diesel, piston)",1,0.01,0,LFG,0,UNK
S,2019,S0601,NRG Blythe Solar II LLC,Unit 1,OP,4/5/2017,,PV,Photovoltaic,20,47185,0,SUN,0,N/A
G,2019,G0527,NRG Energy Inc,Unit #1,OP,8/1/1986,,IC,"Internal Combustion Engine (diesel, piston)",0.75,510,7103,NG,0.01,UNK
G,2019,G0527,NRG Energy Inc,Unit #2,OP,8/1/1986,,IC,"Internal Combustion Engine (diesel, piston)",0.75,9,132,NG,0.01,UNK
S,2019,S0238,NRG Solar Borrego I,1,OP,2/12/2013,,PV,Photovoltaic,26,66368,0,SUN,0,UNK
S,2019,S0296,NRG Solar Community I LLC (SDSU Solar),1,OP,6/13/2014,,PV,Photovoltaic,5.72,11069,0,SUN,0,UNK
H,2019,H0363,O'Neill (Pumping-Generating),UNIT 1,OP,1/1/1968,,HY,Hydraulic Turbine (conventional),4.2,497.45,0,WAT,0,UNK
H,2019,H0363,O'Neill (Pumping-Generating),UNIT 2,OP,2/1/1968,,HY,Hydraulic Turbine (conventional),4.2,750.84,0,WAT,0,UNK
H,2019,H0363,O'Neill (Pumping-Generating),UNIT 3,OP,11/1/1967,,HY,Hydraulic Turbine (conventional),4.2,474.94,0,WAT,0,UNK
H,2019,H0363,O'Neill (Pumping-Generating),UNIT 4,OP,11/1/1967,,HY,Hydraulic Turbine (conventional),4.2,-21.82,0,WAT,0,UNK
H,2019,H0363,O'Neill (Pumping-Generating),UNIT 5,OP,2/1/1968,,HY,Hydraulic Turbine (conventional),4.2,690.14,0,WAT,0,UNK
H,2019,H0363,O'Neill (Pumping-Generating),UNIT 6,OP,12/1/1967,,HY,Hydraulic Turbine (conventional),4.2,614.43,0,WAT,0,UNK
W,2019,W0319,Oak Creek Wind Power,WPRS 1,OP,2/10/1986,,WT,Wind Turbine,31.5,58542.9,0,WND,0,N/A
H,2019,H0364,Oak Flat,1,OP,11/1/1985,,HY,Hydraulic Turbine (conventional),1.3,4295,0,WAT,0,UNK
G,2019,G0406,Oakland Power Plant,1,OP,1/1/1978,,GT,Combustion (gas) Turbine,74.5,2074.07,31019,JF,0,UNK
G,2019,G0406,Oakland Power Plant,2,OP,1/1/1978,,GT,Combustion (gas) Turbine,74.5,1824.09,29550,JF,0,UNK
G,2019,G0406,Oakland Power Plant,3,OP,1/1/1978,,GT,Combustion (gas) Turbine,74.5,353.1,6848,JF,0,UNK
S,2019,S9170,Oakley Solar Project,Unit 1,OP,8/1/2013,,PV,Photovoltaic,1.5,2258.83,0,SUN,0,UNK
W,2019,W0385,"Oasis Power Partners, LLC",WPRS 1,OP,2/10/2006,,WT,Wind Turbine,60,148722,0,WND,0,N/A
S,2019,S0338,Oasis Solar,1,OP,1/19/2016,,PV,Photovoltaic,20,54659,0,SUN,0,N/A
S,2019,S0671,Oasis Solar,Unit 1,OP,1/1/2018,,PV,Photovoltaic,13.5,34337.1,0,SUN,0,N/A
S,2019,S9156,Occidental College Solar Project,1,OP,1/1/2013,,PV,Photovoltaic,1.14,2001,0,SUN,0,N/A
W,2019,W0409,Ocotillo Express LLC,WPRS 1,OP,12/28/2012,,WT,Wind Turbine,265.44,594610,0,WND,0,N/A
S,2019,S9081,Ohlone Community College District,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S9126,Olam West Coast,1,OP,1/1/2012,,PV,Photovoltaic,1.4,2192,0,SUN,0,N/A
S,2019,S0316,Old River One LLC,1,OP,12/17/2014,,PV,Photovoltaic,20,49620,0,SUN,0,UNK
G,2019,G0410,Olive,Olive 1,IS,1/1/1958,,ST,Steam Turbine,50,0.12,0.03,NG,0,UNK
G,2019,G0410,Olive,Olive 2,IS,1/1/1964,,ST,Steam Turbine,59.8,0.12,0.03,NG,0,UNK
G,2019,G0899,Olive View Medical Center,GTU #1,OP,7/1/1985,,CS,Combined Cycle - Single Shaft,2.89,0.01,0,NG,0,OIL
G,2019,G0899,Olive View Medical Center,GTU #2,OP,7/1/1985,,CS,Combined Cycle - Single Shaft,2.89,14279.2,299331,NG,0,UNK
H,2019,H0371,Olsen,GEN1,OP,12/1/1989,,HY,Hydraulic Turbine (conventional),5,14168,0,WAT,0,UNK
S,2019,S0641,One Ten Partners,Unit 1,OP,9/30/2017,,PV,Photovoltaic,2,5848.48,0,SUN,0,N/A
H,2019,H0372,Ontario 1,1,OP,12/1/1902,,HY,Hydraulic Turbine (conventional),0.6,0.01,0,WAT,0,UNK
H,2019,H0373,Ontario 2,1,OP,6/1/1963,,HY,Hydraulic Turbine (conventional),0.32,1240,0,WAT,0,UNK
G,2019,G0280,Ontario Mill (New-Indy Containerboard),GEN1,OP,6/1/1985,,GT,Combustion (gas) Turbine,34,231957,3302660,NG,0,UNK
G,2019,G1005,Orange Grove Energy,Gen-001,OP,6/17/2010,,GT,Combustion (gas) Turbine,50,9692,105828,NG,0,UNK
G,2019,G1005,Orange Grove Energy,Gen-002,OP,6/17/2010,,GT,Combustion (gas) Turbine,50,9692,105828,NG,0,UNK
S,2019,S0306,Orion 1 Solar,1,OP,4/1/2014,,PV,Photovoltaic,12.41,27011,0,SUN,0,UNK
S,2019,S0307,Orion 2 Solar,1,OP,6/1/2014,,PV,Photovoltaic,8,18203.5,0,SUN,0,UNK
T,2019,T0063,Ormesa 1E,OE1-12,SB,12/1/1988,,ST,Steam Turbine,14.4,0.12,0,GEO,0,UNK
T,2019,T0066,Ormesa 1H,Ormesa 1H,OP,12/1/1989,,ST,Steam Turbine,9.6,0.01,0,GEO,0,UNK
T,2019,T0043,Ormesa Geothermal II,"10-20, 1-9",OP,12/1/1987,,ST,Steam Turbine,24,129401,0,GEO,0,UNK
T,2019,T0062,Ormesa I,Ormesa 1,OP,12/1/1986,,ST,Steam Turbine,24.4,56725,0,GEO,0,UNK
G,2019,G0421,Ormond Beach Generating Station,UNIT 1,OP,8/3/1971,,ST,Steam Turbine,806.4,39139.1,499592,NG,0,UNK
G,2019,G0421,Ormond Beach Generating Station,UNIT 2,OP,3/5/1973,,ST,Steam Turbine,806.4,115116,1481700,NG,0,UNK
S,2019,S9133,Oro Loma Sanitary District,1,OP,1/1/2012,,PV,Photovoltaic,1.5,2449,0,SUN,0,N/A
E,2019,E0237,Ostrom Road,359,OP,2/1/2009,,IC,"Internal Combustion Engine (diesel, piston)",1.6,14042,153200,LFG,0.01,UNK
E,2019,E0237,Ostrom Road,361,OP,8/30/2013,,IC,"Internal Combustion Engine (diesel, piston)",1.6,12733,138681,LFG,0.01,UNK
E,2019,E0061,Otay 1 & 2 Power Station,1,RE,12/1/1986,12/31/2019,IC,"Internal Combustion Engine (diesel, piston)",1.87,2590,37827,LFG,0,NG
E,2019,E0061,Otay 1 & 2 Power Station,2,RE,12/1/1986,12/13/2019,IC,"Internal Combustion Engine (diesel, piston)",1.87,6008,90457,LFG,0,NG
E,2019,E0300,Otay 3 Power Station,4-Mar,RE,3/8/2007,11/25/2019,IC,"Internal Combustion Engine (diesel, piston)",3.75,0.01,398,OBG,0,NG
E,2019,E0300,Otay 3 Power Station,5,RE,6/21/2013,12/31/2019,IC,"Internal Combustion Engine (diesel, piston)",1.6,10510,117313,LFG,0,NG
E,2019,E0300,Otay 3 Power Station,6,RE,6/21/2013,12/13/2019,IC,"Internal Combustion Engine (diesel, piston)",1.6,9451,111940,LFG,0,NG
G,2019,G0785,Otay Mesa Energy Center,OM1CT1,OP,10/4/2009,,CT,Combined Cycle - Combustion Turbine portion,199,207850,2321600,NG,0,UNK
G,2019,G0785,Otay Mesa Energy Center,OM1CT2,OP,10/4/2009,,CT,Combined Cycle - Combustion Turbine portion,199,257059,2882560,NG,0,UNK
G,2019,G0785,Otay Mesa Energy Center,OM1ST1,OP,10/4/2009,,CA,Combined Cycle - Steam Turbine portion,291,286898,284356,NG,0,UNK
S,2019,S9280,Otoe Solar Power Generation Station 1,Unit 1,OP,12/1/2013,,PV,Photovoltaic,1.5,3567,0,SUN,0,UNK
H,2019,H0374,Oxbow,915,OP,10/1/1966,,HY,Hydraulic Turbine (conventional),6,36130,0.01,WAT,0.01,UNK
G,2019,G0677,Oxnard Mill (New-Indy Containerboard),921-2015,OP,3/1/1986,,GT,Combustion (gas) Turbine,29,183956,2051770,NG,0,UNK
E,2019,E0211,Oxnard Wastewater Treatment Plant,7610,OP,8/1/1981,,IC,"Internal Combustion Engine (diesel, piston)",0.5,1223,12022,OBG,2675,NG
E,2019,E0211,Oxnard Wastewater Treatment Plant,7710,OP,8/1/1981,,IC,"Internal Combustion Engine (diesel, piston)",0.5,2400,23593,OBG,5250,NG
E,2019,E0211,Oxnard Wastewater Treatment Plant,7810,OP,8/1/1981,,IC,"Internal Combustion Engine (diesel, piston)",0.5,2727,26807,OBG,5965,NG
E,2019,E0100,Pacific Ultrapower Chinese,1,OP,6/1/1985,,ST,Steam Turbine,25.66,134878,2070080,WDS,0,UNK
W,2019,W0367,"Pacific Wind Project, LLC",WPRS 1,OP,5/1/1984,,WT,Wind Turbine,143.5,303673,0,WND,0,N/A
W,2019,W0311,Painted Hills Wind Developers (Zond Systems Inc - 6112),WPRS 1,OP,12/1/1985,,WT,Wind Turbine,19.17,36996,0,WND,0,N/A
S,2019,S0363,Palm Springs SD - Cathedral City HS,1,OP,8/9/2013,,PV,Photovoltaic,1,1470.88,0,SUN,0,N/A
S,2019,S0365,Palm Springs SD - Palm Springs HS,1,OP,8/28/2013,,PV,Photovoltaic,1.02,1540.05,0,SUN,0,N/A
S,2019,S0367,Palm Springs SD - Rancho Mirage HS,1,OP,8/28/2013,,PV,Photovoltaic,1,1929.39,0,SUN,0,N/A
G,2019,G0861,Palomar Energy Center,CTG1,OP,10/1/2005,,CT,Combined Cycle - Combustion Turbine portion,165,390125,4403310,NG,0,N/A
G,2019,G0861,Palomar Energy Center,CTG2,OP,11/1/2005,,CT,Combined Cycle - Combustion Turbine portion,165,349460,3954680,NG,0,N/A
G,2019,G0861,Palomar Energy Center,STG,OP,1/1/2006,,CA,Combined Cycle - Steam Turbine portion,229,443227,163360,NG,0,N/A
G,2019,G0908,Panoche - CalPeak Power,3,SB,12/27/2001,,GT,Combustion (gas) Turbine,49.61,6627.01,74204,NG,0,UNK
G,2019,G0997,Panoche Energy Center,CT-1,OP,7/1/2009,,GT,Combustion (gas) Turbine,100,169763,1575950,NG,0,UNK
G,2019,G0997,Panoche Energy Center,CT-2,OP,7/1/2009,,GT,Combustion (gas) Turbine,100,151732,1422870,NG,0,UNK
G,2019,G0997,Panoche Energy Center,CT-3,OP,7/1/2009,,GT,Combustion (gas) Turbine,100,168321,1547320,NG,0,UNK
G,2019,G0997,Panoche Energy Center,CT-4,OP,7/1/2009,,GT,Combustion (gas) Turbine,100,151488,1417320,NG,0,UNK
S,2019,S0635,Panoche Valley Solar,Unit 1,OP,12/29/2017,,PV,Photovoltaic,140,381112,0,SUN,0,N/A
S,2019,S9011,Paramount Farms Inc.,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
H,2019,H0380,Pardee,Unit 1,OP,7/1/1930,,HY,Hydraulic Turbine (conventional),23.6,170923,0,WAT,0,UNK
S,2019,S9265,Parducci 2MW PV Project (3) (2012 PV RFO - 1),Unit 1,OP,12/31/2014,,PV,Photovoltaic,2,3504,0,SUN,0,N/A
S,2019,S0441,Park Meridian,PM,OP,3/26/2015,,PV,Photovoltaic,1.5,2886,0,SUN,0,N/A
